video,prompt_id,prompt_in_video_id,original_video_duration_seconds,processing_time_seconds,gt_start,gt_end
0J471.mp4,1238,0,21.755066666666668,1.0973694160347804,7.3984375,17.203125
0J471.mp4,1239,1,21.755066666666668,1.005299832962919,13.0,23.0
0J471.mp4,1240,2,21.755066666666668,0.9849667079979554,13.0,23.0
0J471.mp4,1241,3,21.755066666666668,0.9917439169948921,13.0,23.0
0QAZ7.mp4,1301,0,30.363666666666667,0.9932179999887012,25.296875,31.0
0QAZ7.mp4,1302,1,30.363666666666667,1.0290381250088103,23.40625,29.203125
1F4JZ.mp4,1264,0,31.985904516653676,0.40045449999161065,2.0,8.703125
1P7GJ.mp4,1225,0,42.708333333333336,1.6634923749952577,16.40625,23.59375
2KGV3.mp4,1328,0,30.8,0.5501609169878066,2.599609375,7.19921875
2KGV3.mp4,1329,1,30.8,0.5287072500213981,2.599609375,13.1015625
2KGV3.mp4,1330,2,30.8,0.5456229169503786,2.599609375,13.1015625
2KGV3.mp4,1331,3,30.8,0.5672428340185434,2.599609375,13.1015625
2KGV3.mp4,1332,4,30.8,0.5415670409565791,2.599609375,13.1015625
2KGV3.mp4,1333,5,30.8,0.5357457909849472,18.203125,23.90625
3MV13.mp4,1287,0,24.86504171437919,0.028392750013154,16.296875,25.296875
3T785.mp4,1305,0,30.7,1.2021429580054246,2.099609375,8.0
3T785.mp4,1306,1,30.7,1.1847015829989687,2.099609375,8.0
3W1GP.mp4,1273,0,35.06836666666667,0.2833552920492366,25.203125,31.296875
3W1GP.mp4,1274,1,35.06836666666667,0.2783778340090066,0.0,2.599609375
3W1GP.mp4,1275,2,35.06836666666667,0.28321716701611876,0.0,2.599609375
3W1GP.mp4,1276,3,35.06836666666667,0.2753617920097895,14.0,31.0
3W1GP.mp4,1277,4,35.06836666666667,0.28228824998950586,2.900390625,8.703125
3W1GP.mp4,1278,5,35.06836666666667,0.28314233297714964,0.0,2.5
3W1GP.mp4,1279,6,35.06836666666667,0.28350762504851446,32.1875,36.0
3W1GP.mp4,1280,7,35.06836666666667,0.2832199999829754,14.0,31.0
4NHRT.mp4,1307,0,24.095661579137122,0.9470538749592379,1.900390625,8.703125
4NHRT.mp4,1308,1,24.095661579137122,0.9495620839879848,5.3984375,13.0
4YBN9.mp4,1203,0,33.43333333333333,1.6247419170103967,2.69921875,15.703125
4YBN9.mp4,1204,1,33.43333333333333,1.6361051250132732,21.703125,29.40625
5D85P.mp4,1323,0,12.0,0.026797832979355007,4.19921875,8.6015625
5EEXF.mp4,1200,0,33.5,1.2704327499959618,2.400390625,8.703125
5EEXF.mp4,1201,1,33.5,1.2659738750080578,2.19921875,7.69921875
5GHV3.mp4,1221,0,34.4,0.9153374590096064,0.0,9.203125
