video,prompt_id,prompt_in_video_id,original_video_duration_seconds,processing_time_seconds,gt_start,gt_end
0A8CF.mp4,3080,0,32.2,1.0224872920080088,25.5,33.0
0A8CF.mp4,3081,1,32.2,0.9289114579441957,24.90625,33.0
0DD62.mp4,3043,0,17.22707337310838,0.3338970410404727,0.0,7.8984375
0LDN3.mp4,3127,0,16.764811921644032,0.39868604199727997,0.0,7.0
0LDN3.mp4,3128,1,16.764811921644032,0.4053806670126505,5.0,10.0
0LDN3.mp4,3129,2,16.764811921644032,0.40754629200091586,5.0,10.0
0LDN3.mp4,3130,3,16.764811921644032,0.39595512504456565,10.0,15.0
0PVKV.mp4,3033,0,32.5,0.6599917500279844,20.09375,25.09375
0PVKV.mp4,3034,1,32.5,0.6475153749925084,8.1015625,15.5
0PVKV.mp4,3035,2,32.5,0.6489590830169618,20.09375,25.09375
0PVKV.mp4,3036,3,32.5,0.6431785000022501,8.1015625,15.5
14HG1.mp4,3079,0,30.363666666666663,1.8750803750008345,16.09375,21.703125
1TZK5.mp4,3136,0,30.733333333333334,1.5432234579930082,5.69921875,11.3984375
2U3X0.mp4,3074,0,29.113881739479226,1.265258458966855,0.0,6.69921875
2U3X0.mp4,3075,1,29.113881739479226,1.2467167500290088,24.90625,30.0
2U3X0.mp4,3076,2,29.113881739479226,1.2601120420149527,2.80078125,7.0
2U3X0.mp4,3077,3,29.113881739479226,1.2569022079696879,0.0,5.8984375
2U3X0.mp4,3078,4,29.113881739479226,1.2663193329935893,24.90625,30.0
3IAPG.mp4,3059,0,26.482134539889547,0.14024091698229313,24.5,27.0
3LIGG.mp4,3092,0,26.820573756577833,0.5104247920098715,3.5,10.6015625
3OZUX.mp4,3145,0,31.033333333333335,1.0199588749674149,1.099609375,11.3984375
48XER.mp4,3086,0,31.733333333333334,1.4500313329626806,9.796875,15.703125
48XER.mp4,3087,1,31.733333333333334,1.4456545420107432,12.296875,16.90625
48XER.mp4,3088,2,31.733333333333334,1.4501370830112137,0.0,15.0
610PZ.mp4,3008,0,31.96526666666667,0.8572237910120748,0.199951171875,7.8984375
6B2FN.mp4,3060,0,23.975483715899532,0.9477811660035513,0.0,6.19921875
6B2FN.mp4,3061,1,23.975483715899532,0.9485248329583555,1.2001953125,7.19921875
6OQYV.mp4,3016,0,15.5,0.5870299999951385,10.796875,16.0
6OQYV.mp4,3017,1,15.5,0.5876187919639051,0.0,4.30078125
6OQYV.mp4,3018,2,15.5,0.5869679590105079,0.0,4.30078125
6OQYV.mp4,3019,3,15.5,0.5902319999877363,5.5,13.203125
6OQYV.mp4,3020,4,15.5,0.5887539170216769,5.30078125,12.203125
6TC5G.mp4,3009,0,17.475791666666666,1.0386263330001384,12.296875,17.5
6TC5G.mp4,3010,1,17.475791666666666,1.0356800830340944,12.296875,17.5
6TC5G.mp4,3011,2,17.475791666666666,1.036691166984383,14.0,18.0
6TC5G.mp4,3012,3,17.475791666666666,1.0379588750074618,14.0,18.0
6TC5G.mp4,3013,4,17.475791666666666,1.0371182090020739,14.0,18.0
6TC5G.mp4,3014,5,17.475791666666666,1.0368345839669928,11.8984375,17.203125
73ZXZ.mp4,3096,0,17.017,0.5887459999648854,7.5,12.796875
73ZXZ.mp4,3097,1,17.017,0.5901599169592373,8.1015625,13.0
73ZXZ.mp4,3098,2,17.017,0.5909252910059877,6.8984375,11.796875
73ZXZ.mp4,3099,3,17.017,0.5908136669895612,7.5,12.796875
7KW31.mp4,3052,0,11.459488523708707,0.2226525829755701,0.0,3.400390625
83S5W.mp4,3137,0,26.359666666666666,0.9806872920016758,5.80078125,12.3984375
A1BS2.mp4,3001,0,47.60383386581469,1.0340522500337102,14.0,20.09375
A1BS2.mp4,3002,1,47.60383386581469,1.0374783329898492,14.8984375,20.59375
A1BS2.mp4,3003,2,47.60383386581469,1.0379244580399245,14.0,20.09375
AYSTI.mp4,3024,0,30.259462351210377,0.5620719589642249,17.703125,31.0
BD9UN.mp4,3109,0,30.333333333333332,1.2596330410451628,17.40625,29.59375
BRBWJ.mp4,3144,0,22.112726835716863,0.8543747919611633,1.900390625,6.3984375
BRQBD.mp4,3148,0,32.79943333333333,0.08255683397874236,0.0999755859375,8.3984375
BRQBD.mp4,3149,1,32.79943333333333,0.09239491703920066,27.203125,33.6875
C6INR.mp4,3073,0,35.2352,0.63659687503241,14.203125,19.40625
C6V75.mp4,3143,0,31.614916666666666,1.7133514159941114,26.5,32.6875
CEZ4D.mp4,3021,0,34.00319403779611,1.139343083021231,17.90625,27.203125
CEZ4D.mp4,3022,1,34.00319403779611,1.1357229159912094,27.796875,35.0
COFJV.mp4,3106,0,22.18883333333333,1.4949527920107357,8.6015625,17.5
COFJV.mp4,3107,1,22.18883333333333,1.4963101670145988,0.0,4.1015625
COFJV.mp4,3108,2,22.18883333333333,1.4956607909989543,8.703125,17.5
EDSUD.mp4,3051,0,25.025,1.321414125035517,19.796875,24.5
EJFUA.mp4,3093,0,31.70970905524681,0.03386595897609368,13.1015625,21.0
EJFUA.mp4,3094,1,31.70970905524681,0.034278291976079345,13.1015625,21.0
EJFUA.mp4,3095,2,31.70970905524681,0.03401900001335889,13.1015625,21.0
EK5K1.mp4,3048,0,42.97385620915033,0.40136550000170246,19.5,36.40625
EK5K1.mp4,3049,1,42.97385620915033,0.40227725001750514,39.90625,44.0
EK5K1.mp4,3050,2,42.97385620915033,0.40125354198971763,21.203125,36.8125
F75LG.mp4,3023,0,32.13333333333333,1.1874586659832858,17.09375,26.296875
FAO7J.mp4,3100,0,45.2,0.7973723330069333,0.0,4.8984375
FAO7J.mp4,3101,1,45.2,0.7756465409765951,36.0,41.09375
FAO7J.mp4,3102,2,45.2,0.7750502499984577,37.3125,43.59375
FAO7J.mp4,3103,3,45.2,0.7766567500075325,37.3125,43.59375
FAO7J.mp4,3104,4,45.2,0.7815011250204407,36.0,41.09375
