video,prompt_id,prompt_in_video_id,original_video_duration_seconds,processing_time_seconds,gt_start,gt_end
1TIAK.mp4,781,0,39.497791666666664,1.6469643749878742,11.3984375,15.796875
1XBU2.mp4,819,0,16.644634058406442,0.43449504097225145,4.30078125,10.8984375
2Y8XQ.mp4,800,0,30.7340199444172,0.1317906670155935,4.5,11.796875
2Y8XQ.mp4,801,1,30.7340199444172,0.14972083398606628,4.5,11.796875
2Y8XQ.mp4,802,2,30.7340199444172,0.16071158298291266,23.203125,31.203125
2Y8XQ.mp4,803,3,30.7340199444172,0.13800345902564004,15.203125,22.796875
337O2.mp4,870,0,25.720838794233288,0.030414708948228508,0.199951171875,6.19921875
3HRNV.mp4,779,0,15.623122220886913,0.033796083997003734,0.300048828125,4.80078125
3IPI3.mp4,770,0,17.9622732187913,0.32366212498163804,3.19921875,9.296875
3IPI3.mp4,771,1,17.9622732187913,0.3165510419639759,7.8984375,13.0
3N1I2.mp4,869,0,31.505289942413288,0.6950711669633165,7.8984375,15.1015625
41F2M.mp4,786,0,31.569079288305407,1.311151375004556,11.296875,22.09375
41F2M.mp4,787,1,31.569079288305407,1.2634023330174387,11.296875,22.09375
41F2M.mp4,788,2,31.569079288305407,1.2608249170007184,8.296875,14.203125
4683D.mp4,777,0,30.666666666666668,1.5486532080103643,8.703125,14.8984375
4683D.mp4,778,1,30.666666666666668,1.5659809579956345,8.703125,14.8984375
51RLB.mp4,769,0,20.186833333333333,0.8828105000429787,2.69921875,10.296875
77Z0Z.mp4,768,0,33.53333333333333,1.72932091698749,3.0,12.3984375
79VVK.mp4,848,0,40.10673333333333,0.9168964590062387,30.90625,37.5
79VVK.mp4,849,1,40.10673333333333,0.9542318750172853,15.1015625,20.40625
87Y64.mp4,796,0,30.3,1.2941327080479823,6.5,13.5
87Y64.mp4,797,1,30.3,1.3044334999867715,0.39990234375,6.1015625
87Y64.mp4,798,2,30.3,1.2663969159475528,0.0,5.5
9J0RB.mp4,859,0,15.708200212992546,0.2167663340223953,0.0,4.3984375
9J0RB.mp4,860,1,15.708200212992546,0.21251649997429922,0.0,7.0
9J0RB.mp4,861,2,15.708200212992546,0.21163579198764637,0.0,7.0
9J0RB.mp4,862,3,15.708200212992546,0.21374458400532603,0.0,4.3984375
9J0RB.mp4,863,4,15.708200212992546,0.21285429201088846,7.69921875,14.6015625
AAQHJ.mp4,808,0,30.864166666666666,1.444921415997669,4.30078125,16.703125
AAQHJ.mp4,809,1,30.864166666666666,1.4386519999825396,5.69921875,15.0
