video,prompt_id,prompt_in_video_id,original_video_duration_seconds,processing_time_seconds,gt_start,gt_end
06LBQ.mp4,3478,0,33.96666666666667,1.736542415979784,21.59375,26.59375
06LBQ.mp4,3479,1,33.96666666666667,1.6363559589954093,28.703125,34.59375
0HGNK.mp4,3541,0,35.25,0.38152216700837016,8.3984375,13.6015625
0HGNK.mp4,3542,1,35.25,0.3787937500164844,8.3984375,13.6015625
0HGNK.mp4,3543,2,35.25,0.3833793340018019,7.30078125,13.1015625
0HGNK.mp4,3544,3,35.25,0.38267149997409433,7.30078125,13.1015625
0HGNK.mp4,3545,4,35.25,0.36832287500146776,8.3984375,13.6015625
0M0T4.mp4,3524,0,54.28757743723508,0.6753205840359442,9.8984375,20.5
0M0T4.mp4,3525,1,54.28757743723508,0.6761225410155021,41.40625,51.6875
0M0T4.mp4,3526,2,54.28757743723508,0.6735597500228323,52.3125,55.0
2CJC9.mp4,3546,0,29.982599384285905,0.9073959160014056,8.3984375,15.3984375
2CJC9.mp4,3547,1,29.982599384285905,0.9042802499607205,8.3984375,15.3984375
2CJC9.mp4,3548,2,29.982599384285905,0.9162792499992065,0.0,11.6015625
2OJY8.mp4,3577,0,31.025473546701505,0.12670258298749104,3.0,15.703125
2OJY8.mp4,3578,1,31.025473546701505,0.12110204197233543,3.0,15.703125
2OJY8.mp4,3579,2,31.025473546701505,0.121643208025489,23.09375,28.703125
2OJY8.mp4,3580,3,31.025473546701505,0.1327352090156637,23.90625,30.09375
3CLVI.mp4,3450,0,30.281737268286154,1.4469242499908432,16.296875,22.296875
3CLVI.mp4,3451,1,30.281737268286154,1.4397198340157047,3.30078125,7.80078125
3CLVI.mp4,3452,2,30.281737268286154,1.4350879580015317,3.19921875,11.1015625
47Y1V.mp4,3465,0,30.488791666666664,2.1497775000170805,1.7001953125,15.6015625
4H935.mp4,3489,0,32.2,0.9988252500188537,0.0,6.3984375
4H935.mp4,3490,1,32.2,0.9954934160341509,4.5,10.203125
4H935.mp4,3491,2,32.2,0.9918242089916021,4.5,10.203125
4H935.mp4,3492,3,32.2,0.9923743339604698,4.5,10.203125
4H935.mp4,3493,4,32.2,0.9912059169728309,23.296875,33.0
4VJDU.mp4,3588,0,30.733333333333334,1.297642458055634,0.0,13.296875
4VJDU.mp4,3589,1,30.733333333333334,1.2788595000165515,0.0,13.5
50E06.mp4,3509,0,32.20936084549572,0.9917715420015156,15.8984375,24.90625
50E06.mp4,3510,1,32.20936084549572,0.9921537089976482,0.0,5.1015625
50E06.mp4,3511,2,32.20936084549572,0.9905171660357155,21.203125,27.09375
5WS7U.mp4,3574,0,38.571866666666665,0.6541485839989036,13.6015625,21.703125
5WS7U.mp4,3575,1,38.571866666666665,0.653230166004505,33.5,37.90625
5WS7U.mp4,3576,2,38.571866666666665,0.6507409170153551,13.6015625,21.703125
6U47G.mp4,3515,0,34.659625,2.0673256250447594,5.30078125,15.5
72LJ3.mp4,3533,0,24.983670803396475,0.029309666017070413,15.1015625,22.59375
72LJ3.mp4,3534,1,24.983670803396475,0.02934608398936689,15.1015625,22.59375
72LJ3.mp4,3535,2,24.983670803396475,0.03168249997543171,7.19921875,13.6015625
8CCEV.mp4,3550,0,20.133333333333333,0.22122604196192697,6.1015625,13.8984375
8CCEV.mp4,3551,1,20.133333333333333,0.21726045798277482,5.8984375,11.703125
8CCEV.mp4,3552,2,20.133333333333333,0.21656045800773427,0.0,5.6015625
8CCEV.mp4,3553,3,20.133333333333333,0.2175457080011256,6.3984375,14.796875
8CCEV.mp4,3554,4,20.133333333333333,0.21792108297813684,5.8984375,11.703125
8CCEV.mp4,3555,5,20.133333333333333,0.22202883299905807,0.0,4.1015625
ALJ7B.mp4,3480,0,30.433333333333334,1.180210624996107,17.5,31.0
ALJ7B.mp4,3481,1,30.433333333333334,1.1707373749813996,17.5,31.0
ALJ7B.mp4,3482,2,30.433333333333334,1.175268708029762,2.099609375,9.796875
B0SV3.mp4,3466,0,30.749100425253516,0.12283212499460205,7.1015625,11.3984375
B0SV3.mp4,3467,1,30.749100425253516,0.12024654098786414,18.90625,32.0
B0SV3.mp4,3468,2,30.749100425253516,0.122743291023653,7.1015625,11.3984375
B0SV3.mp4,3469,3,30.749100425253516,0.12216483295196667,2.19921875,9.1015625
CS7HY.mp4,3453,0,30.912896473997744,0.035380000015720725,6.3984375,18.5
CS7HY.mp4,3454,1,30.912896473997744,0.033999833976849914,4.5,9.1015625
CS7HY.mp4,3455,2,30.912896473997744,0.03660995897371322,0.0,8.0
CS7HY.mp4,3456,3,30.912896473997744,0.03498604201013222,0.0,8.0
CS7HY.mp4,3457,4,30.912896473997744,0.03459308296442032,6.3984375,18.5
D01MJ.mp4,3507,0,37.5,0.46568125003250316,19.0,32.0
D01MJ.mp4,3508,1,37.5,0.4630687080207281,28.90625,35.8125
D04GX.mp4,3502,0,13.159476024516284,0.3021008750074543,0.0,4.0
D04GX.mp4,3503,1,13.159476024516284,0.3051405000151135,8.703125,14.0
D04GX.mp4,3504,2,13.159476024516284,0.30363891599699855,0.0,5.69921875
D04GX.mp4,3505,3,13.159476024516284,0.30412149999756366,8.703125,14.0
D04GX.mp4,3506,4,13.159476024516284,0.30315604101633653,0.0,5.69921875
DGHSW.mp4,3475,0,32.52822351010016,0.07986629201332107,13.1015625,19.59375
DGHSW.mp4,3476,1,32.52822351010016,0.08473254198906943,13.1015625,19.59375
DGHSW.mp4,3477,2,32.52822351010016,0.09015087498119101,13.1015625,19.59375
EEGGA.mp4,3536,0,30.151961078743465,0.7028306249994785,15.8984375,22.203125
EEGGA.mp4,3537,1,30.151961078743465,0.6838367080199532,15.8984375,22.203125
EEGGA.mp4,3538,2,30.151961078743465,0.6857523749931715,0.0,4.6015625
EG0VZ.mp4,3528,0,26.866666666666667,0.43017458298709244,16.296875,22.703125
EG0VZ.mp4,3529,1,26.866666666666667,0.4325931249768473,7.19921875,18.40625
F1LTO.mp4,3470,0,29.108108108108105,1.0890854999888688,19.09375,28.203125
F1LTO.mp4,3471,1,29.108108108108105,1.064692416053731,0.5,8.703125
F1LTO.mp4,3472,2,29.108108108108105,1.0614747499930672,20.59375,26.90625
F1LTO.mp4,3473,3,29.108108108108105,1.068334792042151,0.5,8.703125
FLBS9.mp4,3498,0,30.613916666666665,1.792335667007137,15.0,20.703125
GA7SB.mp4,3519,0,30.555555555555554,0.12200020800810307,19.09375,31.0
GA7SB.mp4,3520,1,30.555555555555554,0.12182866700459272,23.203125,29.703125
GA7SB.mp4,3521,2,30.555555555555554,0.1285931669990532,23.203125,29.703125
GA7SB.mp4,3522,3,30.555555555555554,0.12138520798180252,19.09375,31.0
GA7SB.mp4,3523,4,30.555555555555554,0.12403879198245704,19.09375,31.0
GMLPK.mp4,3532,0,43.40949764847879,0.19476429198402911,11.0,22.40625
IAEGA.mp4,3458,0,17.966666666666665,0.5033364160335623,16.0,19.0
IV1S7.mp4,3499,0,16.766666666666666,0.050024624972138554,4.69921875,11.703125
IV1S7.mp4,3500,1,16.766666666666666,0.05075937497895211,8.203125,13.6015625
IV1S7.mp4,3501,2,16.766666666666666,0.053731749998405576,0.5,6.3984375
MLWB5.mp4,3539,0,30.833333333333332,0.8919301670393907,0.0,10.5
MLWB5.mp4,3540,1,30.833333333333332,0.9029100420302711,11.3984375,21.296875
N5PLR.mp4,3527,0,34.43553774215097,1.3680161249940284,1.400390625,10.796875
O76GM.mp4,3494,0,32.43333333333333,1.6474893750273623,0.7998046875,15.296875
