video,prompt_id,prompt_in_video_id,original_video_duration_seconds,processing_time_seconds,gt_start,gt_end
1BGZ0.mp4,2677,0,21.598612643859372,0.11413433298002928,9.5,15.203125
1BGZ0.mp4,2678,1,21.598612643859372,0.04348866600776091,9.5,15.203125
1BGZ0.mp4,2679,2,21.598612643859372,0.04792787501355633,0.0,9.203125
1BGZ0.mp4,2680,3,21.598612643859372,0.036435958987567574,4.19921875,9.3984375
1BGZ0.mp4,2681,4,21.598612643859372,0.026966541016008705,4.19921875,9.3984375
1BGZ0.mp4,2682,5,21.598612643859372,0.026340832991991192,0.0,6.19921875
1BGZ0.mp4,2683,6,21.598612643859372,0.02659500000299886,4.19921875,9.3984375
1BGZ0.mp4,2684,7,21.598612643859372,0.04048512503504753,0.0,6.19921875
1BGZ0.mp4,2685,8,21.598612643859372,0.031885707983747125,0.0,9.203125
2PZBY.mp4,2644,0,30.2148163019474,1.2903436250053346,0.0999755859375,12.1015625
2XXH8.mp4,2571,0,30.466666666666665,1.1552590830251575,10.796875,25.0
35ZZP.mp4,2559,0,36.43333333333333,1.9459647919866256,6.69921875,12.3984375
3J85M.mp4,2579,0,34.6,1.557997209019959,19.296875,28.796875
3J85M.mp4,2580,1,34.6,1.553282916021999,19.296875,28.796875
3J85M.mp4,2581,2,34.6,1.5392185000237077,19.5,27.59375
3J85M.mp4,2582,3,34.6,1.5707830840256065,19.296875,28.796875
3J85M.mp4,2583,4,34.6,1.5478009170037694,7.19921875,15.296875
4KYZH.mp4,2598,0,36.6366,0.5683666249969974,9.3984375,14.796875
4KYZH.mp4,2599,1,36.6366,0.5564070419641212,9.3984375,14.796875
4KYZH.mp4,2600,2,36.6366,0.5589260410051793,9.3984375,14.796875
4KYZH.mp4,2601,3,36.6366,0.5585560420295224,0.0,4.19921875
52KNA.mp4,2608,0,34.57342657342657,2.628412667021621,15.796875,20.703125
77JGY.mp4,2560,0,31.2,1.3707454170216806,19.09375,24.59375
77JGY.mp4,2561,1,31.2,1.375499832967762,0.0,13.8984375
77JGY.mp4,2562,2,31.2,1.3806902500218712,11.3984375,22.0
77JGY.mp4,2563,3,31.2,1.3900757919764146,0.0,13.8984375
77JGY.mp4,2564,4,31.2,1.3924357920186594,22.203125,32.0
77JGY.mp4,2565,5,31.2,1.394789416983258,17.796875,22.796875
77JGY.mp4,2566,6,31.2,1.408784375002142,0.0,13.8984375
7RA0M.mp4,2654,0,30.466666666666665,1.1040027920389548,0.0,10.703125
83FK5.mp4,2556,0,41.6,2.140643374994397,0.0,19.296875
8LLI3.mp4,2633,0,19.972027972027973,0.7057848749682307,11.703125,16.796875
8LLI3.mp4,2634,1,19.972027972027973,0.6897061669733375,3.0,8.5
8LLI3.mp4,2635,2,19.972027972027973,0.690111167030409,14.6015625,19.296875
8LLI3.mp4,2636,3,19.972027972027973,0.7107129580108449,11.703125,16.796875
8LLI3.mp4,2637,4,19.972027972027973,0.715152082964778,9.0,14.1015625
8N4O9.mp4,2550,0,22.466666666666665,0.8137181249912828,19.5,23.0
8N4O9.mp4,2551,1,22.466666666666665,0.7983120830031112,1.400390625,7.3984375
8N4O9.mp4,2552,2,22.466666666666665,0.8057808749726973,19.5,23.0
8N4O9.mp4,2553,3,22.466666666666665,0.7993521249736659,6.30078125,10.796875
8N4O9.mp4,2554,4,22.466666666666665,0.7997282500145957,6.30078125,10.796875
