video,prompt_id,prompt_in_video_id,original_video_duration_seconds,processing_time_seconds,gt_start,gt_end
0DVVD.mp4,287,0,29.696333333333335,1.4467600830248557,2.80078125,14.296875
0DVVD.mp4,288,1,29.696333333333335,1.3556625409983099,0.0999755859375,10.296875
1W6YY.mp4,188,0,29.48592239809497,1.031953625031747,3.5,7.8984375
27DCQ.mp4,179,0,31.041666666666668,0.2745322500122711,13.5,19.203125
2ADJI.mp4,230,0,24.566666666666666,0.1720451659639366,10.0,21.90625
2ADJI.mp4,231,1,24.566666666666666,0.18116091698175296,0.0,8.1015625
2OREK.mp4,252,0,30.233333333333334,0.5457757909898646,11.5,17.59375
3J9L5.mp4,221,0,29.8298,0.04456787498202175,1.0,6.6015625
3J9L5.mp4,222,1,29.8298,0.05886987497797236,2.80078125,9.0
3UACJ.mp4,214,0,37.96139519133085,1.0140542500303127,1.7998046875,6.3984375
5B9XE.mp4,281,0,32.121310940812,0.22198337502777576,18.703125,29.0
5B9XE.mp4,282,1,32.121310940812,0.2127479159971699,18.703125,29.0
5B9XE.mp4,283,2,32.121310940812,0.2103153329808265,18.703125,29.0
5B9XE.mp4,284,3,32.121310940812,0.2107418749947101,0.0,13.8984375
5B9XE.mp4,285,4,32.121310940812,0.21172062499681488,0.0,13.8984375
5CN21.mp4,296,0,25.333333333333332,0.13552991702454165,11.6015625,17.5
5CN21.mp4,297,1,25.333333333333332,0.1389957089559175,11.6015625,17.5
6C0BK.mp4,295,0,30.301001104898383,0.36506095802178606,0.300048828125,7.80078125
6IOV0.mp4,196,0,30.5305,1.1741796670248732,0.0,13.1015625
6IOV0.mp4,197,1,30.5305,1.2011757920263335,0.0,13.1015625
6IOV0.mp4,198,2,30.5305,1.2015501250280067,9.5,16.40625
8MQH6.mp4,158,0,33.129203895191246,1.5610864580376074,0.0,8.1015625
8MQH6.mp4,159,1,33.129203895191246,1.5683803330175579,0.0,8.1015625
8MQH6.mp4,160,2,33.129203895191246,1.565008667006623,0.0,8.1015625
8MQH6.mp4,161,3,33.129203895191246,1.5477972499793395,9.8984375,15.796875
9LWQ6.mp4,226,0,22.7,0.6264028750010766,0.0,9.703125
9LWQ6.mp4,227,1,22.7,0.6125018339953385,11.0,21.0
9LWQ6.mp4,228,2,22.7,0.6209163329913281,11.0,21.0
9LWQ6.mp4,229,3,22.7,0.6171048749820329,1.099609375,10.0
A3XXB.mp4,266,0,11.333333333333334,0.02984408295014873,1.900390625,7.1015625
A3XXB.mp4,267,1,11.333333333333334,0.030591582995839417,0.0,5.6015625
AK2KG.mp4,152,0,18.08676841725754,0.3138418330345303,12.5,19.0
AK2KG.mp4,153,1,18.08676841725754,0.3184201669646427,0.0,6.80078125
AK2KG.mp4,154,2,18.08676841725754,0.31071270897518843,0.0,6.80078125
AK2KG.mp4,155,3,18.08676841725754,0.32206133304862306,12.5,19.0
AK2KG.mp4,156,4,18.08676841725754,0.3105920000234619,12.5,19.0
AK2KG.mp4,157,5,18.08676841725754,0.3143779579550028,0.0,6.80078125
B1AMA.mp4,232,0,37.45408333333333,2.5399208750459366,21.0,35.6875
BFCU9.mp4,257,0,17.5,0.16087200003676116,0.199951171875,5.30078125
BFCU9.mp4,258,1,17.5,0.14545637503033504,0.199951171875,5.30078125
BFCU9.mp4,259,2,17.5,0.14362124999752268,0.199951171875,5.30078125
BFCU9.mp4,260,3,17.5,0.14571770798647776,14.0,18.0
BFCU9.mp4,261,4,17.5,0.14882291603134945,3.19921875,8.3984375
BFCU9.mp4,262,5,17.5,0.1578009169897996,0.199951171875,5.30078125
BFCU9.mp4,263,6,17.5,0.14423724997323006,0.0,8.203125
D1NT7.mp4,211,0,32.48078770413065,0.25008070800686255,10.796875,18.59375
D1NT7.mp4,212,1,32.48078770413065,0.2390877500292845,10.796875,18.59375
D1NT7.mp4,213,2,32.48078770413065,0.23865862499224022,10.796875,18.59375
DCV2M.mp4,201,0,31.433333333333334,1.1072235419997014,25.40625,32.0
DCV2M.mp4,202,1,31.433333333333334,1.1234792090253904,3.0,13.6015625
EEVD3.mp4,245,0,31.015344433561864,0.03731062501901761,18.40625,32.0
EEVD3.mp4,246,1,31.015344433561864,0.035860874981153756,2.0,7.8984375
EEVD3.mp4,247,2,31.015344433561864,0.03292249998776242,18.40625,32.0
EEVD3.mp4,248,3,31.015344433561864,0.03220629203133285,18.40625,32.0
EEVD3.mp4,249,4,31.015344433561864,0.03309754200745374,18.40625,32.0
EEVD3.mp4,250,5,31.015344433561864,0.034402750025037676,11.3984375,16.90625
EHS68.mp4,163,0,17.21142857142857,0.5191954590263776,1.099609375,6.3984375
FAJEA.mp4,274,0,30.113416666666666,0.6213802080019377,14.296875,23.5
FAJEA.mp4,275,1,30.113416666666666,0.6145565410261042,23.40625,31.0
FBOF0.mp4,209,0,33.416666666666664,0.724711999995634,9.203125,22.203125
FBOF0.mp4,210,1,33.416666666666664,0.7207540000090376,26.796875,32.09375
G30NS.mp4,164,0,37.47076666666667,0.8316658749827184,2.5,10.6015625
G30NS.mp4,165,1,37.47076666666667,0.8198015419766307,2.5,10.6015625
G30NS.mp4,166,2,37.47076666666667,0.8437354589696042,0.39990234375,7.6015625
G30NS.mp4,167,3,37.47076666666667,0.8235188330290839,7.0,14.0
G852Y.mp4,175,0,18.08676841725754,0.13283820799551904,3.0,10.1015625
GHC5X.mp4,195,0,27.026999999999997,1.1617892499780282,22.203125,27.796875
GL2JW.mp4,271,0,30.368981450478806,0.1720206669997424,14.8984375,21.90625
GL2JW.mp4,272,1,30.368981450478806,0.17936704197200015,14.8984375,21.90625
GL2JW.mp4,273,2,30.368981450478806,0.17218445800244808,14.1015625,22.296875
H0P5D.mp4,255,0,30.733333333333334,1.4662097499822266,11.0,18.09375
H0P5D.mp4,256,1,30.733333333333334,1.460588166024536,23.703125,32.0
IOGR7.mp4,251,0,30.393205831215727,1.1024283330189064,19.703125,28.296875
JCT0K.mp4,253,0,29.889669007021062,0.4974515420035459,2.599609375,10.203125
JCT0K.mp4,254,1,29.889669007021062,0.49746133404551074,0.0999755859375,6.19921875
KB7WQ.mp4,177,0,38.00463333333333,0.6455735830240883,7.30078125,14.0
KB7WQ.mp4,178,1,38.00463333333333,0.6497647920041345,7.30078125,14.0
KERO6.mp4,170,0,40.13357619914997,1.7854839579667896,11.3984375,16.90625
L5YHH.mp4,268,0,36.480402542372886,0.9833304999629036,0.60009765625,5.69921875
L5YHH.mp4,269,1,36.480402542372886,0.9758345420123078,18.59375,31.59375
L5YHH.mp4,270,2,36.480402542372886,0.9883795840432867,17.296875,35.40625
LA6AA.mp4,233,0,27.99148796857096,0.12409362499602139,2.19921875,11.796875
LA6AA.mp4,234,1,27.99148796857096,0.12142483296338469,2.19921875,11.796875
LKNZD.mp4,286,0,33.19983333333333,2.4365438749664463,0.0,6.5
LUTIO.mp4,238,0,30.7,0.4607019579852931,0.0,10.3984375
M8OYC.mp4,208,0,33.833800000000004,0.725912583002355,1.7001953125,11.5
MAUMO.mp4,162,0,33.72908796546142,0.36530295899137855,0.0,9.6015625
OKXIQ.mp4,176,0,31.95843828715365,0.21573549997992814,0.0,5.69921875
OP2SS.mp4,199,0,31.433333333333334,0.9113438330241479,20.40625,26.703125
OTIA2.mp4,298,0,23.666666666666668,0.442576875037048,0.0,4.3984375
OTIA2.mp4,299,1,23.666666666666668,0.43134829099290073,0.0,5.0
PPY0W.mp4,200,0,32.32108582396491,0.08309470803942531,0.0,7.80078125
Q3BCC.mp4,206,0,42.166666666666664,0.5547077499795705,0.0,6.80078125
Q3BCC.mp4,207,1,42.166666666666664,0.5523067080066539,0.0,6.80078125
Q6290.mp4,239,0,17.12534551135681,0.12801858398597687,0.0,8.296875
Q6290.mp4,240,1,17.12534551135681,0.13408562500262633,0.0,8.296875
Q6290.mp4,241,2,17.12534551135681,0.12958579102996737,0.0,8.296875
QCVZN.mp4,280,0,25.351435780367655,0.6817722910200246,6.19921875,12.0
RXELU.mp4,276,0,14.9149,0.31246566702611744,2.5,6.6015625
RXELU.mp4,277,1,14.9149,0.31434758397517726,2.5,6.6015625
RXELU.mp4,278,2,14.9149,0.3136889999732375,8.8984375,16.0
RXELU.mp4,279,3,14.9149,0.3155002080020495,3.69921875,9.703125
SUJWY.mp4,168,0,32.56666666666667,0.07916812499752268,17.09375,29.703125
SUJWY.mp4,169,1,32.56666666666667,0.08358495897846296,17.09375,29.703125
SV6KF.mp4,171,0,22.313958333333332,1.5138396249967627,9.296875,14.5
SV6KF.mp4,172,1,22.313958333333332,1.5011655410053208,9.296875,14.5
TAQ25.mp4,242,0,27.966666666666665,0.07397008297266439,11.6015625,17.703125
TAQ25.mp4,243,1,27.966666666666665,0.08389208297012374,11.6015625,17.703125
