video,prompt_id,prompt_in_video_id,original_video_duration_seconds,processing_time_seconds,gt_start,gt_end
0E6H9.mp4,1862,0,30.597233333333335,1.3078835420310497,22.59375,29.5
0LHWF.mp4,1897,0,30.163466666666668,0.06669537496054545,0.0,4.1015625
0LHWF.mp4,1898,1,30.163466666666668,0.0826998749980703,2.099609375,16.203125
0LHWF.mp4,1899,2,30.163466666666668,0.05079275002935901,2.69921875,15.0
0LHWF.mp4,1900,3,30.163466666666668,0.06766866601537913,2.69921875,15.0
1QP1S.mp4,1817,0,33.674157303370784,1.2760294590261765,8.296875,14.8984375
1QP1S.mp4,1818,1,33.674157303370784,1.2531572500010952,8.296875,14.8984375
1QP1S.mp4,1819,2,33.674157303370784,1.2761639159871265,21.90625,35.0
1QP1S.mp4,1820,3,33.674157303370784,1.2735091249924153,14.796875,21.203125
1QP1S.mp4,1821,4,33.674157303370784,1.2882455000071786,8.296875,14.8984375
1QP1S.mp4,1822,5,33.674157303370784,1.2816805409966037,8.296875,14.8984375
1QP1S.mp4,1823,6,33.674157303370784,1.2654200840042904,14.796875,21.203125
2OHTZ.mp4,1920,0,33.233200000000004,0.6420203329762444,6.6015625,15.5
2OHTZ.mp4,1921,1,33.233200000000004,0.6410723330336623,6.6015625,15.5
2OHTZ.mp4,1922,2,33.233200000000004,0.6397978749591857,0.0,5.30078125
2OHTZ.mp4,1923,3,33.233200000000004,0.6334333749837242,0.0,5.30078125
2OHTZ.mp4,1924,4,33.233200000000004,0.6351993749849498,0.0,5.30078125
3B97C.mp4,1861,0,20.5,0.5519395419978537,2.099609375,8.5
3IS9Y.mp4,1813,0,34.200833333333335,0.47021141700679436,21.296875,27.703125
3IS9Y.mp4,1814,1,34.200833333333335,0.4698429169948213,18.0,23.40625
3IS9Y.mp4,1815,2,34.200833333333335,0.4667242499999702,29.796875,35.0
4FX6G.mp4,1890,0,40.93333333333333,2.209916749969125,7.80078125,18.59375
4FX6G.mp4,1891,1,40.93333333333333,2.210681290947832,7.80078125,18.59375
4FX6G.mp4,1892,2,40.93333333333333,2.20590733300196,16.40625,27.203125
68OG0.mp4,1949,0,29.7,1.3811631669523194,18.703125,29.90625
7AB3X.mp4,1877,0,27.640908544646077,0.9696347080171108,17.09375,24.796875
7O6FK.mp4,1831,0,19.04,0.5948136250372045,3.099609375,10.296875
7O6FK.mp4,1832,1,19.04,0.5938588750432245,3.099609375,10.296875
7O6FK.mp4,1833,2,19.04,0.5970417089993134,9.296875,14.5
7O6FK.mp4,1834,3,19.04,0.5987319169798866,11.1015625,20.0
7O6FK.mp4,1835,4,19.04,0.5961466250009835,4.0,9.6015625
7O6FK.mp4,1836,5,19.04,0.595310959033668,9.296875,14.5
8W829.mp4,1911,0,34.56707419192765,1.6442654589773156,0.0,7.69921875
8W829.mp4,1912,1,34.56707419192765,1.6357453339733183,2.099609375,7.5
8W829.mp4,1913,2,34.56707419192765,1.637589999998454,17.40625,29.296875
8W829.mp4,1914,3,34.56707419192765,1.6440945829963312,2.099609375,7.5
B47TS.mp4,1888,0,21.87237110924168,0.7961612090002745,12.3984375,17.90625
BJ7YW.mp4,1883,0,13.636666001463448,0.027391290990635753,8.3984375,15.0
BJ7YW.mp4,1884,1,13.636666001463448,0.0324832089827396,9.3984375,15.0
CDULZ.mp4,1826,0,30.35976996121439,0.9121237919898704,20.59375,31.0
DHDCF.mp4,1932,0,27.2,0.44527016702340916,2.099609375,8.796875
DHDCF.mp4,1933,1,27.2,0.4356932090013288,2.099609375,8.796875
DHDCF.mp4,1934,2,27.2,0.4406873339903541,2.099609375,8.796875
DJVKE.mp4,1837,0,31.766666666666666,0.38749337499029934,14.1015625,26.5
DJVKE.mp4,1838,1,31.766666666666666,0.3751193750067614,14.1015625,26.5
DJVKE.mp4,1839,2,31.766666666666666,0.382238749996759,14.1015625,26.5
DMO76.mp4,1925,0,22.125,0.7980481670238078,11.6015625,20.40625
DMO76.mp4,1926,1,22.125,0.7939126249984838,11.6015625,20.40625
DMO76.mp4,1927,2,22.125,0.7839372500311583,17.90625,22.796875
DMO76.mp4,1928,3,22.125,0.7853135000332259,11.6015625,20.40625
DSI0N.mp4,1852,0,33.466766666666665,0.6426382079953328,3.400390625,10.703125
DSI0N.mp4,1853,1,33.466766666666665,0.6398209169856273,7.19921875,11.8984375
DSI0N.mp4,1854,2,33.466766666666665,0.6383708750363439,7.19921875,11.8984375
EIT66.mp4,1894,0,12.209688122096882,0.01995399995939806,7.5,13.0
EIT66.mp4,1895,1,12.209688122096882,0.019155999994836748,7.5,13.0
EIT66.mp4,1896,2,12.209688122096882,0.021927541005425155,2.80078125,8.703125
